Timestamp,Value
2025-03-15T18:07:02.419899,0.63564
2025-03-15T18:07:03.748512,0.63564
2025-03-15T18:07:04.063898,0.63564
2025-03-15T18:07:04.359720,0.63564
2025-03-15T18:07:05.581461,0.63567
2025-03-15T18:07:05.896277,0.63568
2025-03-15T18:07:06.187957,0.63568
2025-03-15T18:07:06.772930,0.63564
2025-03-15T18:07:07.713716,0.63566
2025-03-15T18:07:08.030180,0.63569
2025-03-15T18:07:08.741623,0.63568
2025-03-15T18:07:09.055528,0.63568
2025-03-15T18:07:09.329132,0.63568
2025-03-15T18:07:10.300226,0.63577
2025-03-15T18:07:10.967103,0.63579
2025-03-15T18:07:11.284863,0.63580
2025-03-15T18:07:11.568615,0.63580
2025-03-15T18:07:11.859144,0.63580
2025-03-15T18:07:12.178532,0.63580
2025-03-15T18:07:12.478686,0.63580
2025-03-15T18:07:12.796996,0.63580
2025-03-15T18:07:13.131568,0.63580
2025-03-15T18:07:13.503144,0.63580
2025-03-15T18:07:13.836560,0.63580
2025-03-15T18:07:14.163702,0.63580
2025-03-15T18:07:14.486140,0.63580
2025-03-15T18:07:14.813411,0.63580
2025-03-15T18:07:15.130614,0.63577
2025-03-15T18:07:15.783591,0.63577
2025-03-15T18:07:16.154197,0.63579
2025-03-15T18:07:16.522728,0.63579
2025-03-15T18:07:17.669264,0.63577
2025-03-15T18:07:18.065701,0.63577
2025-03-15T18:07:18.504508,0.63577
2025-03-15T18:07:18.819846,0.63577
2025-03-15T18:07:19.148445,0.63575
2025-03-15T18:07:21.139000,0.63573
2025-03-15T18:07:21.489606,0.63573
2025-03-15T18:07:21.818224,0.63573
2025-03-15T18:07:22.160683,0.63574
2025-03-15T18:07:22.497296,0.63574
2025-03-15T18:07:22.829023,0.63574
2025-03-15T18:07:23.165613,0.63575
2025-03-15T18:07:23.846538,0.63576
2025-03-15T18:07:24.174741,0.63577
2025-03-15T18:07:24.492378,0.63576
2025-03-15T18:07:24.812921,0.63575
2025-03-15T18:07:26.079294,0.63573
2025-03-15T18:07:26.736019,0.63581
2025-03-15T18:07:27.039746,0.63580
2025-03-15T18:07:27.364641,0.63580
2025-03-15T18:07:27.714401,0.63582
2025-03-15T18:07:28.107602,0.63584
2025-03-15T18:07:28.451168,0.63584
2025-03-15T18:07:28.843773,0.63586
2025-03-15T18:07:29.189503,0.63586
2025-03-15T18:07:29.578877,0.63586
2025-03-15T18:07:29.874690,0.63586
2025-03-15T18:07:30.195986,0.63587
2025-03-15T18:07:30.535257,0.63588
2025-03-15T18:07:30.858048,0.63588
2025-03-15T18:07:31.210785,0.63589
2025-03-15T18:07:33.195018,0.63590
2025-03-15T18:07:33.583659,0.63589
2025-03-15T18:07:33.964385,0.63588
2025-03-15T18:07:34.324989,0.63589
2025-03-15T18:07:34.647089,0.63589
2025-03-15T18:07:34.945466,0.63589
2025-03-15T18:07:35.246103,0.63589
2025-03-15T18:07:35.615768,0.63589
2025-03-15T18:07:35.965978,0.63590
2025-03-15T18:07:36.309217,0.63588
2025-03-15T18:07:36.665730,0.63590
2025-03-15T18:07:37.005608,0.63590
2025-03-15T18:07:37.335241,0.63589
2025-03-15T18:07:37.671239,0.63588
2025-03-15T18:07:38.019146,0.63587
2025-03-15T18:07:38.358939,0.63586
2025-03-15T18:07:38.733851,0.63589
2025-03-15T18:07:39.146780,0.63589
2025-03-15T18:07:39.476377,0.63589
2025-03-15T18:07:39.814752,0.63589
2025-03-15T18:07:40.148646,0.63588
2025-03-15T18:07:40.461179,0.63588
2025-03-15T18:07:40.789304,0.63588
2025-03-15T18:07:41.106464,0.63588
2025-03-15T18:07:41.432049,0.63588
2025-03-15T18:07:41.715397,0.63588
2025-03-15T18:07:42.032573,0.63589
2025-03-15T18:07:42.336180,0.63589
2025-03-15T18:07:42.635623,0.63589
2025-03-15T18:07:42.942292,0.63589
2025-03-15T18:07:43.242842,0.63589
2025-03-15T18:07:43.587377,0.63587
2025-03-15T18:07:43.952660,0.63587
