Timestamp,Value
2025-03-11T20:31:52.034140,0.82976
2025-03-11T20:31:53.546922,0.82984
2025-03-11T20:31:54.464602,0.82983
2025-03-11T20:31:55.224626,0.82980
2025-03-11T20:31:56.078424,0.82980
2025-03-11T20:31:56.792160,0.82980
2025-03-11T20:31:57.584467,0.82983
2025-03-11T20:31:59.331659,0.82990
2025-03-11T20:32:00.116535,0.82998
2025-03-11T20:32:00.900901,0.83001
2025-03-11T20:32:01.762749,0.82998
2025-03-11T20:32:02.967133,0.82997
2025-03-11T20:32:05.150593,0.82990
2025-03-11T20:32:05.955144,0.82992
2025-03-11T20:32:06.683415,0.82990
2025-03-11T20:32:07.363216,0.82983
2025-03-11T20:32:08.000912,0.82981
2025-03-11T20:32:08.597127,0.82981
2025-03-11T20:32:09.196957,0.82981
2025-03-11T20:32:09.862101,0.82986
2025-03-11T20:32:10.431259,0.82993
2025-03-11T20:32:11.183172,0.82990
2025-03-11T20:32:11.795684,0.82994
2025-03-11T20:32:12.361861,0.82995
2025-03-11T20:32:12.883163,0.82995
2025-03-11T20:32:13.504448,0.82995
2025-03-11T20:32:14.137635,0.82997
2025-03-11T20:32:14.815924,0.83003
2025-03-11T20:32:15.472542,0.83006
2025-03-11T20:32:16.244845,0.83009
2025-03-11T20:32:16.894246,0.83002
2025-03-11T20:32:17.494306,0.83002
2025-03-11T20:32:18.180287,0.83005
2025-03-11T20:32:18.900400,0.83000
2025-03-11T20:32:19.579872,0.82996
2025-03-11T20:32:20.237713,0.82999
2025-03-11T20:32:20.918191,0.82999
2025-03-11T20:32:21.563890,0.83008
2025-03-11T20:32:22.183583,0.83009
2025-03-11T20:32:22.831046,0.83007
2025-03-11T20:32:23.429248,0.83005
2025-03-11T20:32:24.016531,0.83005
2025-03-11T20:32:24.778419,0.83005
2025-03-11T20:32:25.399434,0.82995
2025-03-11T20:32:25.980414,0.83018
2025-03-11T20:32:26.580901,0.83019
2025-03-11T20:32:27.177163,0.83019
2025-03-11T20:32:27.795557,0.83015
2025-03-11T20:32:28.380569,0.83016
2025-03-11T20:32:29.114402,0.83017
2025-03-11T20:32:29.697169,0.83017
2025-03-11T20:32:30.314076,0.83017
2025-03-11T20:32:30.934418,0.83025
2025-03-11T20:32:31.563412,0.83022
2025-03-11T20:32:32.195355,0.83025
2025-03-11T20:32:32.750389,0.83025
2025-03-11T20:32:33.380941,0.83023
2025-03-11T20:32:34.180045,0.83018
2025-03-11T20:32:34.799651,0.83020
2025-03-11T20:32:35.466763,0.83021
2025-03-11T20:32:36.198702,0.83016
2025-03-11T20:32:36.877221,0.83011
2025-03-11T20:32:37.512144,0.83007
2025-03-11T20:32:38.198880,0.83004
2025-03-11T20:32:38.846642,0.83000
2025-03-11T20:32:39.632316,0.82994
2025-03-11T20:32:40.228736,0.82993
2025-03-11T20:32:40.935270,0.82991
2025-03-11T20:32:41.682388,0.82987
2025-03-11T20:32:42.315614,0.82986
2025-03-11T20:32:42.961787,0.82981
2025-03-11T20:32:43.745451,0.82979
2025-03-11T20:32:44.348980,0.82977
2025-03-11T20:32:44.978421,0.82984
2025-03-11T20:32:45.663117,0.82992
2025-03-11T20:32:46.282421,0.82992
2025-03-11T20:32:46.930894,0.82992
2025-03-11T20:32:47.600173,0.82990
2025-03-11T20:32:48.215839,0.82993
2025-03-11T20:32:49.049986,0.82991
2025-03-11T20:32:49.699010,0.83005
2025-03-11T20:32:50.299552,0.83005
2025-03-11T20:32:50.963078,0.83007
2025-03-11T20:32:51.549253,0.83007
2025-03-11T20:32:52.166335,0.83007
2025-03-11T20:32:52.733642,0.83007
2025-03-11T20:32:53.383719,0.83012
2025-03-11T20:32:54.230997,0.83011
2025-03-11T20:32:54.866578,0.83012
2025-03-11T20:32:55.530660,0.83013
2025-03-11T20:32:56.195223,0.83016
2025-03-11T20:32:56.867180,0.83030
2025-03-11T20:32:57.547579,0.83033
2025-03-11T20:32:58.178657,0.83033
2025-03-11T20:32:58.804069,0.83025
2025-03-11T20:32:59.565043,0.83026
2025-03-11T20:33:00.280149,0.83028
2025-03-11T20:33:01.212506,0.83025
2025-03-11T20:33:02.093083,0.83015
2025-03-11T20:33:02.711544,0.83021
2025-03-11T20:33:03.479168,0.83020
2025-03-11T20:33:04.149776,0.83010
2025-03-11T20:33:04.779494,0.83011
2025-03-11T20:33:05.306060,0.83008
2025-03-11T20:33:05.862671,0.83010
2025-03-11T20:33:06.429910,0.83011
2025-03-11T20:33:06.979346,0.83011
2025-03-11T20:33:07.511925,0.83011
2025-03-11T20:33:08.027916,0.83011
2025-03-11T20:33:08.527517,0.83011
2025-03-11T20:33:09.298828,0.83008
2025-03-11T20:33:09.880859,0.83008
2025-03-11T20:33:10.467146,0.83021
2025-03-11T20:33:11.098759,0.83024
2025-03-11T20:33:11.714423,0.83026
2025-03-11T20:33:12.313944,0.83026
2025-03-11T20:33:12.863934,0.83026
2025-03-11T20:33:13.481753,0.83020
2025-03-11T20:33:14.277285,0.83021
2025-03-11T20:33:14.911448,0.83021
2025-03-11T20:33:15.557558,0.83050
2025-03-11T20:33:16.246328,0.83065
2025-03-11T20:33:16.849821,0.83067
2025-03-11T20:33:17.464429,0.83065
2025-03-11T20:33:18.076588,0.83058
2025-03-11T20:33:18.780734,0.83061
2025-03-11T20:33:19.394869,0.83064
2025-03-11T20:33:19.930679,0.83065
2025-03-11T20:33:20.578846,0.83065
2025-03-11T20:33:21.164759,0.83065
2025-03-11T20:33:21.697251,0.83065
2025-03-11T20:33:22.229292,0.83065
2025-03-11T20:33:22.830554,0.83065
2025-03-11T20:33:23.444766,0.83059
2025-03-11T20:33:24.050172,0.83088
2025-03-11T20:33:24.664528,0.83061
2025-03-11T20:33:25.364789,0.83067
2025-03-11T20:33:25.944136,0.83064
2025-03-11T20:33:26.545133,0.83064
2025-03-11T20:33:27.145664,0.83066
2025-03-11T20:33:27.743184,0.83063
2025-03-11T20:33:28.293171,0.83059
2025-03-11T20:33:28.895167,0.83058
2025-03-11T20:33:29.462410,0.83052
2025-03-11T20:33:30.179504,0.83052
2025-03-11T20:33:30.762847,0.83058
2025-03-11T20:33:31.329354,0.83055
2025-03-11T20:33:31.895424,0.83055
2025-03-11T20:33:32.528792,0.83050
2025-03-11T20:33:33.162239,0.83045
2025-03-11T20:33:33.761928,0.83039
2025-03-11T20:33:34.398572,0.83040
2025-03-11T20:33:35.163261,0.83037
2025-03-11T20:33:35.761557,0.83035
2025-03-11T20:33:36.360831,0.83038
2025-03-11T20:33:36.978653,0.83031
2025-03-11T20:33:37.595664,0.83030
2025-03-11T20:33:38.216170,0.83030
2025-03-11T20:33:38.922338,0.83022
2025-03-11T20:33:39.566446,0.83019
2025-03-11T20:33:40.385366,0.83016
2025-03-11T20:33:41.005830,0.83016
2025-03-11T20:33:41.596031,0.83016
2025-03-11T20:33:42.198436,0.83019
2025-03-11T20:33:42.811982,0.83019
2025-03-11T20:33:43.415632,0.83019
2025-03-11T20:33:44.213151,0.83019
2025-03-11T20:33:44.845232,0.83012
2025-03-11T20:33:45.463512,0.83005
2025-03-11T20:33:46.090239,0.83000
2025-03-11T20:33:46.746352,0.83006
2025-03-11T20:33:47.396656,0.83006
2025-03-11T20:33:48.032742,0.83011
2025-03-11T20:33:48.679175,0.83010
2025-03-11T20:33:49.463699,0.83010
2025-03-11T20:33:50.020192,0.83010
2025-03-11T20:33:50.644880,0.83012
2025-03-11T20:33:51.203471,0.83009
2025-03-11T20:33:51.760008,0.83009
2025-03-11T20:33:52.384796,0.83012
2025-03-11T20:33:53.114641,0.83013
2025-03-11T20:33:53.730453,0.83006
2025-03-11T20:33:54.311479,0.83006
2025-03-11T20:33:54.875319,0.83006
2025-03-11T20:33:55.494624,0.83003
2025-03-11T20:33:56.098212,0.83001
2025-03-11T20:33:56.713621,0.82997
2025-03-11T20:33:57.316259,0.82993
2025-03-11T20:33:57.998916,0.83006
2025-03-11T20:33:58.731214,0.83009
2025-03-11T20:33:59.313541,0.83009
