Timestamp,Value
2025-03-15T01:39:20.033900,0.21657
2025-03-15T01:39:24.178318,0.21648
2025-03-15T01:39:24.592390,0.21647
2025-03-15T01:39:24.940905,0.21647
2025-03-15T01:39:25.329487,0.21647
2025-03-15T01:39:25.780976,0.21649
2025-03-15T01:39:26.181027,0.21649
2025-03-15T01:39:29.859376,0.21637
2025-03-15T01:39:30.348789,0.21637
2025-03-15T01:39:30.765932,0.21637
2025-03-15T01:39:31.211103,0.21637
2025-03-15T01:39:34.763244,0.21638
2025-03-15T01:39:35.171315,0.21638
2025-03-15T01:39:35.616790,0.21638
2025-03-15T01:39:41.661840,0.21638
2025-03-15T01:39:42.178336,0.21640
2025-03-15T01:39:43.860811,0.21627
2025-03-15T01:39:44.656005,0.21627
2025-03-15T01:39:54.696397,0.21637
2025-03-15T01:39:55.144754,0.21637
2025-03-15T01:39:58.362442,0.21647
2025-03-15T01:39:58.788668,0.21647
2025-03-15T01:39:59.294784,0.21647
2025-03-15T01:40:02.168482,0.21647
2025-03-15T01:40:02.526057,0.21647
2025-03-15T01:40:02.880704,0.21647
2025-03-15T01:40:03.290629,0.21647
2025-03-15T01:40:07.373305,0.21628
2025-03-15T01:40:07.789158,0.21628
2025-03-15T01:40:10.092692,0.21627
2025-03-15T01:40:10.492573,0.21627
2025-03-15T01:40:10.899294,0.21627
2025-03-15T01:40:11.275635,0.21627
2025-03-15T01:40:11.591410,0.21627
2025-03-15T01:40:12.047217,0.21627
2025-03-15T01:40:12.403243,0.21628
2025-03-15T01:40:16.127581,0.21631
2025-03-15T01:40:20.564627,0.21627
2025-03-15T01:40:22.777307,0.21627
2025-03-15T01:40:24.912871,0.21637
2025-03-15T01:40:40.393091,0.21618
2025-03-15T01:40:42.818383,0.21618
2025-03-15T01:40:43.157383,0.21618
2025-03-15T01:40:46.480551,0.21617
2025-03-15T01:40:49.294318,0.21618
2025-03-15T01:40:49.692500,0.21618
2025-03-15T01:40:51.122158,0.21628
2025-03-15T01:40:51.469634,0.21628
2025-03-15T01:40:51.841595,0.21627
2025-03-15T01:40:54.082253,0.21628
2025-03-15T01:40:55.832203,0.21628
2025-03-15T01:40:56.192244,0.21628
2025-03-15T01:40:56.524068,0.21628
2025-03-15T01:40:56.956885,0.21628
2025-03-15T01:40:57.293862,0.21628
2025-03-15T01:40:57.656934,0.21627
2025-03-15T01:40:58.021585,0.21627
2025-03-15T01:40:58.457465,0.21628
2025-03-15T01:41:15.319475,0.21627
2025-03-15T01:41:17.875153,0.21628
2025-03-15T01:41:19.779710,0.21647
2025-03-15T01:41:20.160297,0.21647
2025-03-15T01:41:20.525044,0.21646
2025-03-15T01:41:20.958841,0.21644
2025-03-15T01:41:21.366510,0.21644
2025-03-15T01:41:21.677068,0.21644
2025-03-15T01:41:22.020425,0.21644
2025-03-15T01:41:22.377994,0.21644
2025-03-15T01:41:23.140652,0.21640
2025-03-15T01:41:23.490126,0.21640
2025-03-15T01:41:26.103508,0.21618
2025-03-15T01:41:26.499184,0.21617
2025-03-15T01:41:32.226583,0.21608
2025-03-15T01:41:32.597116,0.21607
2025-03-15T01:41:33.042332,0.21606
2025-03-15T01:41:33.369785,0.21606
2025-03-15T01:41:33.692592,0.21606
2025-03-15T01:41:34.027583,0.21606
2025-03-15T01:41:34.459605,0.21606
