Timestamp,Value
2025-03-09T11:25:21.798906,0.92429
2025-03-09T11:25:22.212014,0.92416
2025-03-09T11:25:22.446378,0.92416
2025-03-09T11:25:22.671941,0.92416
2025-03-09T11:25:22.866610,0.92416
2025-03-09T11:25:23.082468,0.92416
2025-03-09T11:25:23.313818,0.92416
2025-03-09T11:25:23.547294,0.92416
2025-03-09T11:25:23.749295,0.92416
2025-03-09T11:25:24.011588,0.92418
2025-03-09T11:25:24.256991,0.92419
2025-03-09T11:25:24.482457,0.92419
2025-03-09T11:25:24.732028,0.92419
2025-03-09T11:25:24.977864,0.92418
2025-03-09T11:25:25.213823,0.92418
2025-03-09T11:25:25.462324,0.92417
2025-03-09T11:25:25.704776,0.92416
2025-03-09T11:25:25.930953,0.92416
2025-03-09T11:25:26.148788,0.92416
2025-03-09T11:25:26.363928,0.92416
2025-03-09T11:25:26.618829,0.92420
2025-03-09T11:25:27.687734,0.92419
2025-03-09T11:25:27.988201,0.92419
2025-03-09T11:25:28.215602,0.92419
2025-03-09T11:25:28.493689,0.92418
2025-03-09T11:25:28.723935,0.92418
2025-03-09T11:25:28.963021,0.92416
2025-03-09T11:25:29.443361,0.92416
2025-03-09T11:25:29.681609,0.92418
2025-03-09T11:25:29.930654,0.92418
2025-03-09T11:25:30.168802,0.92408
2025-03-09T11:25:30.436240,0.92407
2025-03-09T11:25:30.680533,0.92405
2025-03-09T11:25:30.932127,0.92405
2025-03-09T11:25:31.180517,0.92408
2025-03-09T11:25:31.416696,0.92408
2025-03-09T11:25:31.621937,0.92408
2025-03-09T11:25:31.863853,0.92408
2025-03-09T11:25:32.099167,0.92408
2025-03-09T11:25:32.456005,0.92408
2025-03-09T11:25:32.860983,0.92408
2025-03-09T11:25:33.164578,0.92408
2025-03-09T11:25:33.447327,0.92408
2025-03-09T11:25:33.728632,0.92408
2025-03-09T11:25:34.031828,0.92406
2025-03-09T11:25:34.332208,0.92403
2025-03-09T11:25:34.671480,0.92403
2025-03-09T11:25:35.007716,0.92403
2025-03-09T11:25:35.367226,0.92401
2025-03-09T11:25:36.072491,0.92394
2025-03-09T11:25:38.800792,0.92390
2025-03-09T11:25:39.133891,0.92388
2025-03-09T11:25:39.434901,0.92387
